filename,source_file,is_synthetic,status,motor,propeller,condition,condition_desc
H857.wav,H094,True,Healthy,MH3,PR,4,Low-High-Low RPM
H858.wav,H094,True,Healthy,MH3,PR,4,Low-High-Low RPM
H859.wav,H094,True,Healthy,MH3,PR,4,Low-High-Low RPM
H860.wav,H094,True,Healthy,MH3,PR,4,Low-High-Low RPM
H095.wav,H095,False,Healthy,MH3,PR,5,Change in RPM with change in pitch
H861.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H862.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H863.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H864.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H865.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H866.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H867.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H868.wav,H095,True,Healthy,MH3,PR,5,Change in RPM with change in pitch
H096.wav,H096,False,Healthy,MH3,PR,6,Turn Left
H869.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H870.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H871.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H872.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H873.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H874.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H875.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H876.wav,H096,True,Healthy,MH3,PR,6,Turn Left
H097.wav,H097,False,Healthy,MH3,PR,7,Turn Right
H877.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H878.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H879.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H880.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H881.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H882.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H883.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H884.wav,H097,True,Healthy,MH3,PR,7,Turn Right
H098.wav,H098,False,Healthy,MH3,PR,8,Pitch Right
H885.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H886.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H887.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H888.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H889.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H890.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H891.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H892.wav,H098,True,Healthy,MH3,PR,8,Pitch Right
H099.wav,H099,False,Healthy,MH3,PR,9,Pitch Left
H893.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H894.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H895.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H896.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H897.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H898.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H899.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H900.wav,H099,True,Healthy,MH3,PR,9,Pitch Left
H100.wav,H100,False,Healthy,MH1,PR,1,Stable RPM
H901.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H902.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H903.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H904.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H905.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H906.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H907.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H908.wav,H100,True,Healthy,MH1,PR,1,Stable RPM
H101.wav,H101,False,Healthy,MH1,PR,2,Low-High RPM
H909.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H910.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H911.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H912.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H913.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H914.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H915.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H916.wav,H101,True,Healthy,MH1,PR,2,Low-High RPM
H102.wav,H102,False,Healthy,MH1,PR,3,High-Low RPM
H917.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H918.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H919.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H920.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H921.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H922.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H923.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H924.wav,H102,True,Healthy,MH1,PR,3,High-Low RPM
H103.wav,H103,False,Healthy,MH1,PR,4,Low-High-Low RPM
H925.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H926.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H927.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H928.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H929.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H930.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H931.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H932.wav,H103,True,Healthy,MH1,PR,4,Low-High-Low RPM
H104.wav,H104,False,Healthy,MH1,PR,5,Change in RPM with change in pitch
H933.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H934.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H935.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H936.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H937.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H938.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H939.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H940.wav,H104,True,Healthy,MH1,PR,5,Change in RPM with change in pitch
H105.wav,H105,False,Healthy,MH1,PR,6,Turn Left
H941.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H942.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H943.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H944.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H945.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H946.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H947.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H948.wav,H105,True,Healthy,MH1,PR,6,Turn Left
H106.wav,H106,False,Healthy,MH1,PR,7,Turn Right
H949.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H950.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H951.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H952.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H953.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H954.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H955.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H956.wav,H106,True,Healthy,MH1,PR,7,Turn Right
H107.wav,H107,False,Healthy,MH1,PR,8,Pitch Right
H957.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H958.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H959.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H960.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H961.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H962.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H963.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H964.wav,H107,True,Healthy,MH1,PR,8,Pitch Right
H108.wav,H108,False,Healthy,MH1,PR,9,Pitch Left
H965.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H966.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H967.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H968.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H969.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H970.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H971.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
H972.wav,H108,True,Healthy,MH1,PR,9,Pitch Left
F001.wav,F001,False,Faulty,MH2,PB3,1,Stable RPM
F082.wav,F001,True,Faulty,MH2,PB3,1,Stable RPM
F083.wav,F001,True,Faulty,MH2,PB3,1,Stable RPM
F002.wav,F002,False,Faulty,MH2,PB3,2,Low-High RPM
F084.wav,F002,True,Faulty,MH2,PB3,2,Low-High RPM
F085.wav,F002,True,Faulty,MH2,PB3,2,Low-High RPM
F003.wav,F003,False,Faulty,MH2,PB3,3,High-Low RPM
F086.wav,F003,True,Faulty,MH2,PB3,3,High-Low RPM
F087.wav,F003,True,Faulty,MH2,PB3,3,High-Low RPM
F004.wav,F004,False,Faulty,MH2,PB3,4,Low-High-Low RPM
F088.wav,F004,True,Faulty,MH2,PB3,4,Low-High-Low RPM
F089.wav,F004,True,Faulty,MH2,PB3,4,Low-High-Low RPM
F005.wav,F005,False,Faulty,MH2,PB3,5,Change in RPM with change in pitch
F090.wav,F005,True,Faulty,MH2,PB3,5,Change in RPM with change in pitch
F091.wav,F005,True,Faulty,MH2,PB3,5,Change in RPM with change in pitch
F006.wav,F006,False,Faulty,MH2,PB3,6,Turn Left
F092.wav,F006,True,Faulty,MH2,PB3,6,Turn Left
F093.wav,F006,True,Faulty,MH2,PB3,6,Turn Left
F007.wav,F007,False,Faulty,MH2,PB3,7,Turn Right
F094.wav,F007,True,Faulty,MH2,PB3,7,Turn Right
F095.wav,F007,True,Faulty,MH2,PB3,7,Turn Right
F008.wav,F008,False,Faulty,MH2,PB3,8,Pitch Right
F096.wav,F008,True,Faulty,MH2,PB3,8,Pitch Right
F097.wav,F008,True,Faulty,MH2,PB3,8,Pitch Right
F009.wav,F009,False,Faulty,MH2,PB3,9,Pitch Left
F098.wav,F009,True,Faulty,MH2,PB3,9,Pitch Left
F099.wav,F009,True,Faulty,MH2,PB3,9,Pitch Left
F010.wav,F010,False,Faulty,MF1,PR,1,Stable RPM
F100.wav,F010,True,Faulty,MF1,PR,1,Stable RPM
F101.wav,F010,True,Faulty,MF1,PR,1,Stable RPM
F011.wav,F011,False,Faulty,MF1,PR,2,Low-High RPM
F102.wav,F011,True,Faulty,MF1,PR,2,Low-High RPM
F103.wav,F011,True,Faulty,MF1,PR,2,Low-High RPM
F012.wav,F012,False,Faulty,MF1,PR,3,High-Low RPM
F104.wav,F012,True,Faulty,MF1,PR,3,High-Low RPM
F105.wav,F012,True,Faulty,MF1,PR,3,High-Low RPM
F013.wav,F013,False,Faulty,MF1,PR,4,Low-High-Low RPM
F106.wav,F013,True,Faulty,MF1,PR,4,Low-High-Low RPM
F107.wav,F013,True,Faulty,MF1,PR,4,Low-High-Low RPM
F014.wav,F014,False,Faulty,MF1,PR,5,Change in RPM with change in pitch
F108.wav,F014,True,Faulty,MF1,PR,5,Change in RPM with change in pitch
F109.wav,F014,True,Faulty,MF1,PR,5,Change in RPM with change in pitch
F015.wav,F015,False,Faulty,MF1,PR,6,Turn Left
F110.wav,F015,True,Faulty,MF1,PR,6,Turn Left
F111.wav,F015,True,Faulty,MF1,PR,6,Turn Left
F016.wav,F016,False,Faulty,MF1,PR,7,Turn Right
F112.wav,F016,True,Faulty,MF1,PR,7,Turn Right
F113.wav,F016,True,Faulty,MF1,PR,7,Turn Right
F017.wav,F017,False,Faulty,MF1,PR,8,Pitch Right
F114.wav,F017,True,Faulty,MF1,PR,8,Pitch Right
F115.wav,F017,True,Faulty,MF1,PR,8,Pitch Right
F018.wav,F018,False,Faulty,MF1,PR,9,Pitch Left
F116.wav,F018,True,Faulty,MF1,PR,9,Pitch Left
F117.wav,F018,True,Faulty,MF1,PR,9,Pitch Left
F019.wav,F019,False,Faulty,MH2,PB2,1,Stable RPM
F118.wav,F019,True,Faulty,MH2,PB2,1,Stable RPM
F119.wav,F019,True,Faulty,MH2,PB2,1,Stable RPM
F020.wav,F020,False,Faulty,MH2,PB2,2,Low-High RPM
F120.wav,F020,True,Faulty,MH2,PB2,2,Low-High RPM
F121.wav,F020,True,Faulty,MH2,PB2,2,Low-High RPM
F021.wav,F021,False,Faulty,MH2,PB2,3,High-Low RPM
F122.wav,F021,True,Faulty,MH2,PB2,3,High-Low RPM
F123.wav,F021,True,Faulty,MH2,PB2,3,High-Low RPM
F022.wav,F022,False,Faulty,MH2,PB2,4,Low-High-Low RPM
F124.wav,F022,True,Faulty,MH2,PB2,4,Low-High-Low RPM
F125.wav,F022,True,Faulty,MH2,PB2,4,Low-High-Low RPM
F023.wav,F023,False,Faulty,MH2,PB2,5,Change in RPM with change in pitch
F126.wav,F023,True,Faulty,MH2,PB2,5,Change in RPM with change in pitch
F127.wav,F023,True,Faulty,MH2,PB2,5,Change in RPM with change in pitch
F024.wav,F024,False,Faulty,MH2,PB2,6,Turn Left
F128.wav,F024,True,Faulty,MH2,PB2,6,Turn Left
F129.wav,F024,True,Faulty,MH2,PB2,6,Turn Left
F025.wav,F025,False,Faulty,MH2,PB2,7,Turn Right
F130.wav,F025,True,Faulty,MH2,PB2,7,Turn Right
F131.wav,F025,True,Faulty,MH2,PB2,7,Turn Right
F026.wav,F026,False,Faulty,MH2,PB2,8,Pitch Right
F132.wav,F026,True,Faulty,MH2,PB2,8,Pitch Right
F133.wav,F026,True,Faulty,MH2,PB2,8,Pitch Right
F027.wav,F027,False,Faulty,MH2,PB2,9,Pitch Left
F134.wav,F027,True,Faulty,MH2,PB2,9,Pitch Left
F135.wav,F027,True,Faulty,MH2,PB2,9,Pitch Left
F028.wav,F028,False,Faulty,MF2,PR,1,Stable RPM
F136.wav,F028,True,Faulty,MF2,PR,1,Stable RPM
F137.wav,F028,True,Faulty,MF2,PR,1,Stable RPM
F029.wav,F029,False,Faulty,MF2,PR,2,Low-High RPM
F138.wav,F029,True,Faulty,MF2,PR,2,Low-High RPM
F139.wav,F029,True,Faulty,MF2,PR,2,Low-High RPM
F030.wav,F030,False,Faulty,MF2,PR,3,High-Low RPM
F140.wav,F030,True,Faulty,MF2,PR,3,High-Low RPM
F141.wav,F030,True,Faulty,MF2,PR,3,High-Low RPM
F031.wav,F031,False,Faulty,MF2,PR,4,Low-High-Low RPM
F142.wav,F031,True,Faulty,MF2,PR,4,Low-High-Low RPM
F143.wav,F031,True,Faulty,MF2,PR,4,Low-High-Low RPM
F032.wav,F032,False,Faulty,MF2,PR,5,Change in RPM with change in pitch
F144.wav,F032,True,Faulty,MF2,PR,5,Change in RPM with change in pitch
F145.wav,F032,True,Faulty,MF2,PR,5,Change in RPM with change in pitch
F033.wav,F033,False,Faulty,MF2,PR,6,Turn Left
F146.wav,F033,True,Faulty,MF2,PR,6,Turn Left
F147.wav,F033,True,Faulty,MF2,PR,6,Turn Left
F034.wav,F034,False,Faulty,MF2,PR,7,Turn Right
F148.wav,F034,True,Faulty,MF2,PR,7,Turn Right
F149.wav,F034,True,Faulty,MF2,PR,7,Turn Right
F035.wav,F035,False,Faulty,MF2,PR,8,Pitch Right
F150.wav,F035,True,Faulty,MF2,PR,8,Pitch Right
F151.wav,F035,True,Faulty,MF2,PR,8,Pitch Right
F036.wav,F036,False,Faulty,MF2,PR,9,Pitch Left
F152.wav,F036,True,Faulty,MF2,PR,9,Pitch Left
F153.wav,F036,True,Faulty,MF2,PR,9,Pitch Left
F037.wav,F037,False,Faulty,MH4,PB3,1,Stable RPM
F154.wav,F037,True,Faulty,MH4,PB3,1,Stable RPM
F155.wav,F037,True,Faulty,MH4,PB3,1,Stable RPM
F038.wav,F038,False,Faulty,MH4,PB3,2,Low-High RPM
F156.wav,F038,True,Faulty,MH4,PB3,2,Low-High RPM
F157.wav,F038,True,Faulty,MH4,PB3,2,Low-High RPM
F039.wav,F039,False,Faulty,MH4,PB3,3,High-Low RPM
F158.wav,F039,True,Faulty,MH4,PB3,3,High-Low RPM
F159.wav,F039,True,Faulty,MH4,PB3,3,High-Low RPM
F040.wav,F040,False,Faulty,MH4,PB3,4,Low-High-Low RPM
F160.wav,F040,True,Faulty,MH4,PB3,4,Low-High-Low RPM
F161.wav,F040,True,Faulty,MH4,PB3,4,Low-High-Low RPM
F041.wav,F041,False,Faulty,MH4,PB3,5,Change in RPM with change in pitch
F162.wav,F041,True,Faulty,MH4,PB3,5,Change in RPM with change in pitch
F163.wav,F041,True,Faulty,MH4,PB3,5,Change in RPM with change in pitch
F042.wav,F042,False,Faulty,MH4,PB3,6,Turn Left
F164.wav,F042,True,Faulty,MH4,PB3,6,Turn Left
F165.wav,F042,True,Faulty,MH4,PB3,6,Turn Left
F043.wav,F043,False,Faulty,MH4,PB3,7,Turn Right
F166.wav,F043,True,Faulty,MH4,PB3,7,Turn Right
F167.wav,F043,True,Faulty,MH4,PB3,7,Turn Right
F044.wav,F044,False,Faulty,MH4,PB3,8,Pitch Right
F168.wav,F044,True,Faulty,MH4,PB3,8,Pitch Right
F169.wav,F044,True,Faulty,MH4,PB3,8,Pitch Right
F045.wav,F045,False,Faulty,MH4,PB3,9,Pitch Left
F170.wav,F045,True,Faulty,MH4,PB3,9,Pitch Left
F171.wav,F045,True,Faulty,MH4,PB3,9,Pitch Left
F046.wav,F046,False,Faulty,MF3,PR,1,Stable RPM
F172.wav,F046,True,Faulty,MF3,PR,1,Stable RPM
F173.wav,F046,True,Faulty,MF3,PR,1,Stable RPM
F047.wav,F047,False,Faulty,MF3,PR,2,Low-High RPM
F174.wav,F047,True,Faulty,MF3,PR,2,Low-High RPM
F175.wav,F047,True,Faulty,MF3,PR,2,Low-High RPM
F048.wav,F048,False,Faulty,MF3,PR,3,High-Low RPM
F176.wav,F048,True,Faulty,MF3,PR,3,High-Low RPM
F177.wav,F048,True,Faulty,MF3,PR,3,High-Low RPM
F049.wav,F049,False,Faulty,MF3,PR,4,Low-High-Low RPM
F178.wav,F049,True,Faulty,MF3,PR,4,Low-High-Low RPM
F179.wav,F049,True,Faulty,MF3,PR,4,Low-High-Low RPM
F050.wav,F050,False,Faulty,MF3,PR,5,Change in RPM with change in pitch
F180.wav,F050,True,Faulty,MF3,PR,5,Change in RPM with change in pitch
F181.wav,F050,True,Faulty,MF3,PR,5,Change in RPM with change in pitch
F051.wav,F051,False,Faulty,MF3,PR,6,Turn Left
F182.wav,F051,True,Faulty,MF3,PR,6,Turn Left
F183.wav,F051,True,Faulty,MF3,PR,6,Turn Left
F052.wav,F052,False,Faulty,MF3,PR,7,Turn Right
F184.wav,F052,True,Faulty,MF3,PR,7,Turn Right
F185.wav,F052,True,Faulty,MF3,PR,7,Turn Right
F053.wav,F053,False,Faulty,MF3,PR,8,Pitch Right
F186.wav,F053,True,Faulty,MF3,PR,8,Pitch Right
F187.wav,F053,True,Faulty,MF3,PR,8,Pitch Right
F054.wav,F054,False,Faulty,MF3,PR,9,Pitch Left
F188.wav,F054,True,Faulty,MF3,PR,9,Pitch Left
F189.wav,F054,True,Faulty,MF3,PR,9,Pitch Left
F055.wav,F055,False,Faulty,MH4,PB2,1,Stable RPM
F190.wav,F055,True,Faulty,MH4,PB2,1,Stable RPM
F191.wav,F055,True,Faulty,MH4,PB2,1,Stable RPM
F056.wav,F056,False,Faulty,MH4,PB2,2,Low-High RPM
F192.wav,F056,True,Faulty,MH4,PB2,2,Low-High RPM
F193.wav,F056,True,Faulty,MH4,PB2,2,Low-High RPM
F057.wav,F057,False,Faulty,MH4,PB2,3,High-Low RPM
F194.wav,F057,True,Faulty,MH4,PB2,3,High-Low RPM
F195.wav,F057,True,Faulty,MH4,PB2,3,High-Low RPM
F058.wav,F058,False,Faulty,MH4,PB2,4,Low-High-Low RPM
F196.wav,F058,True,Faulty,MH4,PB2,4,Low-High-Low RPM
F197.wav,F058,True,Faulty,MH4,PB2,4,Low-High-Low RPM
F059.wav,F059,False,Faulty,MH4,PB2,5,Change in RPM with change in pitch
F198.wav,F059,True,Faulty,MH4,PB2,5,Change in RPM with change in pitch
F199.wav,F059,True,Faulty,MH4,PB2,5,Change in RPM with change in pitch
F060.wav,F060,False,Faulty,MH4,PB2,6,Turn Left
F200.wav,F060,True,Faulty,MH4,PB2,6,Turn Left
F061.wav,F061,False,Faulty,MH4,PB2,7,Turn Right
F062.wav,F062,False,Faulty,MH4,PB2,8,Pitch Right
F063.wav,F063,False,Faulty,MH4,PB2,9,Pitch Left
F064.wav,F064,False,Faulty,MH3,PB1,1,Stable RPM
F065.wav,F065,False,Faulty,MH3,PB1,2,Low-High RPM
F066.wav,F066,False,Faulty,MH3,PB1,3,High-Low RPM
F067.wav,F067,False,Faulty,MH3,PB1,4,Low-High-Low RPM
F068.wav,F068,False,Faulty,MH3,PB1,5,Change in RPM with change in pitch
F069.wav,F069,False,Faulty,MH3,PB1,6,Turn Left
F070.wav,F070,False,Faulty,MH3,PB1,7,Turn Right
F071.wav,F071,False,Faulty,MH3,PB1,8,Pitch Right
F072.wav,F072,False,Faulty,MH3,PB1,9,Pitch Left
F073.wav,F073,False,Faulty,MH3,PB1,1,Stable RPM
F074.wav,F074,False,Faulty,MH3,PB1,2,Low-High RPM
F075.wav,F075,False,Faulty,MH3,PB1,3,High-Low RPM
F076.wav,F076,False,Faulty,MH3,PB1,4,Low-High-Low RPM
F077.wav,F077,False,Faulty,MH3,PB1,5,Change in RPM with change in pitch
F078.wav,F078,False,Faulty,MH3,PB1,6,Turn Left
F079.wav,F079,False,Faulty,MH3,PB1,7,Turn Right
F080.wav,F080,False,Faulty,MH3,PB1,8,Pitch Right
F081.wav,F081,False,Faulty,MH3,PB1,9,Pitch Left
